ENOTA,VLV_MID,VLV_ID,VLV_UIME,VLV_DJ,POV_KM2,D_OD,DV_OD,N8,C1,STATUS,CEN_E,CEN_N
LV,16494275,97712,"OTOVCI, GASILSKI DOM",,6.8,1996/10/28,1996/10/28,9703012,,V,587822,185363
LV,16494283,97713,"PEČAROVCI, GASILSKI DOM",,8.11,1996/10/28,1996/10/28,9703013,,V,586572,179163
LV,16494291,97714,"POZNANOVCI, GASILSKI DOM",,3.73,1996/10/28,1996/10/28,9703014,,V,586192,181883
LV,16494305,97715,"PREDANOVCI, GASILSKI DOM",,3.53,1996/10/28,1996/10/28,9701015,,V,586062,173253
LV,16494313,97716,"PROSEČKA VAS, GASILSKI DOM",,4.15,1996/10/28,1996/10/28,9703016,,V,586882,182833
LV,16494321,97717,"PUCONCI, OSNOVNA ŠOLA",,4.89,1998/09/29,1998/09/29,9701017,,V,588212,174623
LV,16494330,97718,"PUŽEVCI, GASILSKI DOM",,2.61,1996/10/28,1996/10/28,9702018,,V,582662,174683
LV,16494348,97719,"STRUKOVCI, GASILSKI DOM",,4.41,1996/10/28,1996/10/28,9702019,,V,581232,174853
LV,16494356,97720,"ŠALAMENCI, GASILSKI DOM",,5.52,1996/10/28,1996/10/28,9701020,,V,586982,176923
LV,16494364,97721,"VADARCI, gasilski dom",,6.02,2018/09/14,2018/09/14,9702021,,V,581632,179603
LV,16494372,97722,"VANEČA, GASILSKI DOM",,5.94,1996/10/28,1996/10/28,9701022,,V,588682,177053
LV,16494399,97723,"ZENKOVCI, GASILSKI DOM",,4.21,1996/10/28,1996/10/28,9702023,,V,582572,176543
LV,16494402,98001,"Vaški dom Planica, Planica 17c",,7.04,2018/09/11,2018/09/11,9801001,,V,544581,147895
LV,16494429,98002,"Vaški dom Ranče, Ranče 174",,3.07,2022/09/13,2022/09/13,9801002,,V,547107,147745
LV,16494437,98003,"Vaški dom Loka, Loka pri Framu 13",,2.95,2014/07/31,2014/07/31,9801003,,V,546091,145565
LV,16494445,98004,"Vaški dom Kopivnik, Kopivnik 4a",,2.42,2014/07/31,2014/07/31,9801004,,V,546791,146805
LV,16494453,98005,"Vaški dom Požeg, Požeg 17",,5.46,2014/07/31,2014/07/31,9801005,,V,550061,144925
LV,16494461,98006,"Gasilski dom Fram, Turnerjeva ul. 105",,5.45,2014/07/31,2014/07/31,9801006,,V,548351,146485
LV,16494470,98007,"Gasilski dom Fram, Turnerjeva ul. 105",,0.46,2014/07/31,2014/07/31,9801007,,V,548701,145785
LV,16494488,98008,"Vaški dom Morje, Priolova c. 54",,2.97,2022/10/13,2022/10/13,9801008,,V,547781,145215
LV,16494496,98009,"Gasilski dom Podova, Podova 26",,3.78,2014/07/31,2014/07/31,9801009,,V,553461,144934
LV,16494500,98010,"Gasilski dom Podova, Podova 26",,3.9,2014/07/31,2014/07/31,9801010,,V,553691,144104
LV,16494518,98011,"Gasilski dom Gorica, Sp. Gorica 55a",,4.06,2014/07/31,2014/07/31,9801011,,V,553221,142184
LV,16494526,98012,"Gasilski dom Gorica, Sp. Gorica 55a",,1.26,2014/07/31,2014/07/31,9801012,,V,552861,142924
LV,16494534,98013,"Osnovna šola Rače, Grajski trg 1",,0.94,2014/07/31,2014/07/31,9801013,,V,551250,145954
LV,16494542,98014,"Osnovna šola Rače, Grajski trg 1",,7.56,2014/07/31,2014/07/31,9801014,,V,552331,146135
LV,16494569,100001,"RADENCI - Občina Radenci, Radgonska c. 9g",,2.05,2022/09/15,2022/09/16,10001001,,V,579912,166753
LV,16494577,100002,"BORAČEVA-Lovski dom (Jež), Boračeva 40c",,2.65,2022/09/15,2022/09/16,10001002,,V,578702,167458
LV,16494585,100003,"ŠRATOVCI-Gasilski dom, Šratovci 34",,1.67,2022/09/15,2022/09/16,10001003,,V,578672,168263
LV,16494593,100004,"JANŽEV VRH-Gasilski dom, Janžev Vrh 68",,2.95,2022/09/15,2022/09/16,10001004,,V,577532,165223
LV,16494615,100006,"TURJANCI-POSL.OBJ. GMW Weindorfer, d.o.o.",,2.96,2022/09/15,2022/09/16,10001006,,V,581352,165913
LV,16494623,100007,"HRASTJE MOTA-Gasilski dom, Hrastje Mota 36a",,7.78,2022/09/15,2022/09/16,10001007,,V,582692,164333
LV,16494631,100008,"HRAŠENSKI VRH-Gasilski dom, Hrašenski Vrh 13",,1.82,2022/09/15,2022/09/16,10002008,,V,580292,164673
LV,16494658,100010,"RADENCI-Vrtec Radenci, Titova cesta 1",,0.23,2022/09/15,2022/09/16,10001010,,V,579932,168033
LV,16494666,100011,"RADENC I- OŠ Radenci, Radgonska c. 10",,0.7,2022/09/15,2022/09/16,10001011,,V,580012,167553
LV,16494682,100013,"KAPELSKI VRH - OŠ Kapela, Kapelski Vrh 95",,1.79,2022/09/15,2022/09/16,10002013,,V,579962,164513
LV,16494704,100014,"OKOSLAVCI-Gasliski dom, Okoslavci 63a",,3.2,2022/09/15,2022/09/16,10002014,,V,578472,162673
LV,16494712,101001,"ZD Radlje, Mariborska cesta 37",,0.28,2022/09/13,2022/09/13,10101001,,V,517342,163976
LV,16494739,101002,"Hotel Radlje, Mariborska cesta 8",,3.98,2022/09/13,2022/09/13,10101002,,V,517172,162176
LV,16494747,101003,"OŠ Radlje, Koroška cesta 17",,0.54,2022/09/13,2022/09/13,10101003,,V,516952,163936
LV,16494755,101004,"Ribiški dom Radlje, Zg. Vižinga 1",,11.29,2022/09/13,2022/09/13,10101004,,V,515042,163966
LV,16494763,101005,"Pr. društva upokojencev Radlje, Mariborska c. 26",,14.12,2022/09/13,2022/09/13,10101005,,V,518102,162276
LV,16494771,101006,"Bar Vas, Vas 32",,4.69,2022/09/13,2022/09/13,10101006,,V,520252,162105
LV,16494780,101007,"OŠ Sv. Anton na Poh., Sv. Anton na Poh. 59",,18.55,2022/09/13,2022/09/13,10102007,,V,514811,155316
LV,16494801,101009,"Zadružni dom Vuhred, Vuhred 1",,15.13,2022/09/13,2022/09/13,10102009,,V,517842,161456
LV,16494810,101010,"Dvorana Remšnik, Remšnik 3",,25.42,2022/09/13,2022/09/13,10102010,,V,521722,165535
LV,16495131,105801,"Fikšinci, vaško-gasilski dom",,3.02,2022/09/14,2022/09/15,10501001,,V,576412,183363
LV,16495140,105802,"Kramarovci, vaško-gasilski dom",,1.96,2022/09/14,2022/09/15,10501002,,V,576443,186043
LV,16495158,105803,"Nurskova, vaško-gasilski dom",,2.88,2022/09/14,2022/09/15,10501003,,V,578923,186083
LV,16495166,105804,"Ocinje, vaški dom",,2.95,2022/09/14,2022/09/15,10501004,,V,576573,187573
LV,16495174,105805,"Pertoča, vaško-gasilski dom",,4.73,2022/09/14,2022/09/15,10501005,,V,579752,182233
LV,16495182,105806,"Rogašovci, vaško-gasilski dom",,2.95,2022/09/14,2022/09/15,10501006,,V,578953,185603
LV,16495204,105807,"Ropoča, gasilski dom, spodaj",,3.29,2022/09/14,2022/09/15,10501007,,V,578302,180553
LV,16495212,105808,"Serdica, vaško-gasilski dom",,4.99,2022/09/14,2022/09/15,10501008,,V,578153,186833
LV,16495239,105809,"Sotina, vaško-gasilski dom",,4.37,2022/09/14,2022/09/15,10501009,,V,579633,188223
LV,16495247,105810,"Sveti Jurij, vaško-gasilski dom",,3.92,2022/09/14,2022/09/15,10501010,,V,579103,184793
LV,16495255,105811,"Večeslavci, vaško-gasilski dom",,5.14,2022/09/14,2022/09/15,10501011,,V,579462,183453
LV,16495263,108001,"Dom kulture Bistrica, Ulica 27. decembra 2",,2.45,2022/09/13,2022/09/13,10801001,,V,542262,157285
LV,16495280,108003,"Gostilna Koper, Log 84",,7.62,2014/07/30,2014/07/30,10801003,,V,541451,154985
LV,16495298,108004,"Dom krajanov Bezena, Bezena 17a",,2.35,2022/09/13,2022/09/13,10801004,,V,541061,156385
LV,16495301,108005,"Lovska koča, Lobnica 20c",,9.52,2022/09/13,2022/09/13,10801005,,V,540132,154836
LV,16495328,108007,"Režijski obrat, Mariborska cesta 5",,2.04,2022/09/13,2022/09/13,10801007,,V,539981,155855
LV,16495344,108009,"Kulturni dom Ruše, Falska cesta 24",,1.95,2022/09/13,2022/09/13,10801009,,V,538950,155824
LV,16495352,108010,"Gasilski dom Smolnik, Gasilska ulica 7",,32.96,2014/07/30,2014/07/30,10801010,,V,535833,151568
LV,16495379,108011,"Dom krajanov Smolnik, Glazerjeva ulica 29",,0.85,2018/09/11,2018/09/11,10801011,,V,538281,155425
LV,16495387,108012,"Gostilna Drozg, Fala 18",,1.04,2014/07/30,2014/07/30,10801012,,V,534681,156755
LV,16495417,167002,"Občina Lovrenc, Sp. trg 8",,11.45,2002/09/10,2002/09/12,16701002,,V,530831,155235
LV,16495433,167004,"OŠ Lovrenc, Šolska ul. 6",,4.76,2014/08/01,2014/08/01,16701004,,V,528883,156986
LV,16495441,167005,"Prireditveni center, Gornji trg 62",,44.89,2014/07/28,2014/07/28,16701005,,V,527959,150513
LV,16495468,167007,"Pošta Činžat, Činžat 28",,23.14,2002/09/10,2002/09/12,16701007,,V,534248,157548
LV,16495476,178001,"Gasilski dom, Sp. Slemen 27",,11.11,2018/09/05,2018/09/05,17801001,,V,540392,157935
LV,16495484,178002,"KZ Zadružnik, Sp.Selnica 5",,11.56,2014/08/22,2014/08/22,17801002,,V,539039,161416
LV,16495492,178003,"OŠ Selnica ob Dravi, Mariborska cesta 30",,3.68,2014/08/22,2014/08/22,17801003,,V,537931,156985
LV,16495506,178004,"Gostilna Hojnik, Janževa gora 28",,18.63,2014/08/22,2014/08/22,17801004,,V,535132,158585
LV,16495514,178005,"Dom Lackovega odreda,Sv.Duh na Ostrem vrhu 47",,12.61,2014/08/22,2014/08/22,17801005,,V,537232,162835
LV,16495522,178006,"Osnovna šola, Gradišče na Kozjaku 39",,6.91,2014/08/22,2014/08/22,17801006,,V,534382,165885
LV,16495549,112001,"Bivši MKC, Celjska cesta 22",,0.2,2022/09/12,2022/09/12,11201001,,V,506382,151267
LV,16495557,112002,"DU Slovenj Gradec, Šolska ul. 10",,0.92,2022/09/12,2022/09/12,11201002,,V,506221,152136
LV,16495565,112003,"VDC Slovenj Gradec, Prešernova ul. 3b",,1.11,2022/09/12,2022/09/12,11201003,,V,506461,152596
LV,16495573,112004,"Prva OŠ, Šercerjeva ul. 7",,1.77,2022/09/12,2022/09/12,11201004,,V,505501,150466
LV,16495581,112005,"KD Stari trg - 1, Stari trg 32",,1.26,2022/09/12,2022/09/12,11201005,,V,505531,152786
LV,16495590,112006,"KD Stari trg - 2, Stari trg 32",,5.84,2022/09/12,2022/09/12,11202006,,V,504591,152296
LV,16495603,112007,"OŠ Pameče, Pameče 134",,22.03,2022/09/12,2022/09/12,11203007,,V,506061,155046
LV,16495611,112008,"Gradišče Prošt, Gradišče 38",,5.5,2022/09/12,2022/09/12,11203008,,V,508861,153336
LV,16495620,112009,"OŠ Sele Vrhe, Sele 1",,12.5,2022/09/12,2022/09/12,11202009,,V,501981,153916
LV,16495638,112010,"Klančnik Sele, Sele 21",,10.41,2022/09/12,2022/09/12,11202010,,V,501232,151487
LV,16495646,112011,"OŠ Podgorje, Podgorje 172",,18.73,2022/09/12,2022/09/12,11202011,,V,506911,147596
LV,16495654,112012,"OŠ Razbor, Zgornji Razbor 8",,27.14,2022/09/12,2022/09/12,11202012,,V,503521,145136
LV,16495662,112013,"Praprotnik Rihter, Spodnji Razbor 48",,1.28,2022/09/12,2022/09/12,11202013,,V,503021,144136
LV,16495689,112014,"Bučinek Šmiklavž, Vodriž 6",,11.85,2022/09/12,2022/09/12,11202014,,V,508451,145876
LV,16495697,112015,"PGD Šmartno, Šmartno pri Slovenj Gradcu 70",,6.96,2022/09/12,2022/09/12,11203015,,V,508271,150146
LV,16495719,112016,"PGD Turiška vas, Turiška vas 19b",,11.76,2022/09/12,2022/09/12,11203016,,V,510961,146096
LV,16495727,112017,"PGD Golavabuka, Tomaška vas 7",,1.9,2022/09/12,2022/09/12,11203017,,V,509561,148916
LV,16495735,112018,"PGD Legen, Legen 126",,25.19,2022/09/12,2022/09/12,11203018,,V,508781,151596
LV,16495743,113001,"Slomškov dom Slov. Bistrica, Trg Alfonza Šarha 2",,1.36,2018/09/13,2018/09/13,11302001,,V,545031,139415
LV,16495751,113002,"Dom vaščanov Devina, Devina 36a",,4.52,2018/09/13,2018/09/13,11302002,,V,545161,142085
LV,16495760,113003,"Tirgot, KS Impol, Levstikova ulica 2",,0.48,2022/09/26,2022/09/26,11303003,,V,542481,140185
LV,16495778,113004,"Jelen Franc, Visole 116",,2.19,2018/09/13,2018/09/13,11303004,,V,540951,140209
LV,16495786,113005,"Gasilski dom Zgornja Bistrica, Kajuhova ulica 87",,3.29,2018/09/13,2018/09/13,11303005,,V,541861,140485
LV,16495794,113006,"Stopar Janez, Kovača vas 135",,3.38,2014/08/07,2014/08/08,11303006,,V,542831,140865
LV,16495808,113007,"2. OŠ Slovenska Bistrica, Šolska ulica 5",,1.93,2018/09/13,2018/09/13,11304007,,V,543531,138665
LV,16495816,113008,"OŠ Pohorski odred Slov.Bistrica, Kopališka ul. 1",,0.41,2014/08/07,2014/08/08,11304008,,V,543491,139445
LV,16495824,113009,"Pušnik Olga, Spodnja Ložnica 35",,3.1,2014/08/07,2014/08/08,11304009,,V,541451,138105
LV,16495832,113010,"Avtohiša Jurič Slovenska Bistrica, Lackova ul. 3",,0.89,2018/09/13,2018/09/13,11301010,,V,543776,138516
LV,16495867,113012,"Center za starejše, Leskovarjeva ulica 16",,2.2,2018/09/13,2018/09/13,11301012,,V,544231,139115
LV,16495875,113013,"Vaški dom Spodnja Nova vas, Spodnja Nova vas 35a",,3.89,2018/09/13,2018/09/13,11301013,,V,546021,138385
LV,16495883,113014,"Dom krajanov Cigonca, Cigonca 12a",,10.35,2018/09/13,2018/09/13,11301014,,V,542931,137185
LV,16495891,113015,"Furman Vida, Preloge 10a",,5.4,2018/09/13,2018/09/13,11304015,,V,539761,135685
LV,16495905,113016,"KS Vrhole-Preloge, Vrhole pri Slov. Konjicah 29",,2.31,2018/09/14,2018/09/14,11304016,,V,539931,137085
LV,16495921,113018,"OŠ Zgornja Ložnica, Zgornja Ložnica 43",,4.53,2018/09/13,2018/09/13,11304018,,V,539381,137735
LV,16495930,113019,"Košir Janez, Gladomes 77",,2.07,2018/09/13,2018/09/13,11304019,,V,538247,138981
LV,16495948,113020,"Dom krajanov Tinje - GD Tinje, Veliko Tinje 33",,12.37,2022/09/21,2022/09/21,11303020,,V,538901,143415
LV,16495956,113021,"Avguštin Zdenka, Tinjska Gora 10",,1.52,2014/08/07,2014/08/08,11303021,,V,537831,140405
LV,16495964,113022,"Tič Peter, Planina pod Šumikom 19",,23.18,2018/09/13,2018/09/13,11303022,,V,536701,143985
LV,16495972,113023,"KS Šmartno na Pohorju, Šmartno na Pohorju 19",,18.32,2018/09/13,2018/09/13,11303023,,V,541471,145135
LV,16496006,113025,"Furman Vilibald, Ošelj 1",,10.3,2018/09/13,2018/09/13,11303025,,V,538291,145695
LV,16496014,113026,"Kulturni dom Zgornja Polskava, Mladinska ulica 12",,2.02,2018/09/13,2018/09/13,11302026,,V,546651,143085
LV,16496022,113027,"Cveček Mateja, Gabernik 80",,3.48,2018/09/13,2018/09/13,11302027,,V,545331,143085
LV,16496049,113028,"Lovska družina Polskava, Bukovec 2",,3.43,2020/08/14,2020/08/14,11302028,,V,548231,144085
LV,16496057,113029,"Kalan Olga, Ogljenšak 10",,2.67,2020/08/14,2020/08/14,11302029,,V,545261,144605
LV,16496065,113030,"KS Spodnja Polskava, Spodnja Polskava 270",,8.54,2018/09/13,2018/09/13,11302030,,V,548731,141805
LV,16496073,113031,"Mladinska dvorana, Pokoše 25 d",,4.39,2014/08/07,2014/08/08,11302031,,V,546811,142015
LV,16496081,113032,"Društvo KKS Pragersko, Ulica Poh. bataljona 10",,5.45,2018/09/13,2018/09/13,11302032,,V,550862,139750
LV,16496090,113033,"Doberšek Franc, Šarhova ulica 14",,1.76,2018/09/13,2018/09/13,11302033,,V,551731,140135
LV,16496103,113034,"Večnamenska dvorana KS, Leskovec 65",,6.7,2018/09/13,2018/09/13,11301034,,V,550101,138265
LV,16496111,113035,"Kulturni dom Črešnjevec, Črešnjevec 41",,7.24,2018/09/13,2018/09/13,11301035,,V,547202,137319
LV,16496120,113036,"Ilić Ivana, Vrhloga 29",,6.13,2006/08/25,2006/08/25,11301036,,V,548631,136155
LV,16496138,113037,"Polajžer Matej, Pretrež 15b",,4.55,2018/09/13,2018/09/13,11301037,,V,548451,133365
LV,16496146,113038,"Gasilski dom Laporje, Laporje 30",,3.59,2018/09/13,2018/09/13,11301038,,V,545631,134335
LV,16496154,113039,"Potisk Ivan, Kočno ob Ložnici 17",,5.95,2014/08/07,2014/08/08,11301039,,V,548041,132885
LV,16496162,113040,"Čebular Branko, Hošnica 52",,2.86,2022/09/19,2022/09/19,11301040,,V,545501,132115
LV,16496189,113041,"Prostori društva za šport Žabljek, Žabljek 29",,5.32,2022/09/21,2022/09/21,11301041,,V,542751,134435
LV,16496197,113042,"Košič Anton, Križni Vrh 96",,3.71,2014/08/07,2014/08/08,11301042,,V,544731,134345
LV,16496219,200001,"Občina Poljčane, Bistriška cesta 65",,4.07,2018/09/13,2018/09/13,20001001,,V,544601,130585
LV,16496227,200003,"Dom dr. Jožeta Potrča Poljčane, Potrčeva ulica 1",,9.07,2018/09/13,2018/09/13,20001003,,V,545661,129365
LV,16496235,200004,"OŠ Kajetana Koviča Poljčane, Dravinjska cesta 26",,1.32,2018/09/13,2018/09/13,20001004,,V,545651,130185
LV,16496243,200005,"Dom kulture Studenice, Studenice 52",,17.62,2018/09/13,2018/09/13,20001005,,V,547241,129205
LV,16496260,198007,"v prostorih OŠ Anice Černejeve Makole, Makole 24",,2.1,2018/09/13,2018/09/13,19803006,,V,551707,130998
LV,16496286,198002,"pri Koren Branku, Ložnica 28",,2.04,2018/09/13,2018/09/13,19801001,,V,550011,133405
LV,16496294,198009,"v prostorih OŠ Anice Černejeve Makole, Makole 24",,13.72,2018/09/14,2018/09/14,19804007,,V,551831,129914
LV,16496316,198006,"pri Vrabič Gabrijel, Varoš 34",,7.18,2018/09/13,2018/09/13,19804008,,V,552951,132334
LV,16496324,198004,"pri Gril Jakobu, Pečke 23",,2.75,2018/09/13,2018/09/13,19802004,,V,552231,132974
LV,16496332,198003,"pri Berglez Jožetu, Mostečno 4",,2.13,2018/09/13,2018/09/13,19801003,,V,551431,133554
LV,16496359,198005,v objektu Športnega društva Stopno - ob igrišču,,3.47,2018/09/13,2018/09/13,19802005,,V,553441,133274
LV,16496367,171001,"Športna dvorana Milenij, Ul. Poh. bataljona 19",,2.58,2018/09/13,2018/09/13,17101001,,V,534805,138486
LV,16496375,171008,"Trgovina Jurič Leopold, Čadram 48",,3.05,2014/08/18,2014/08/18,17102008,,V,535761,139985
LV,16496383,171003,"Dečar Marjan, Koritno 7",,3.83,2014/08/18,2014/08/18,17103003,,V,533501,140265
LV,16496391,171004,"Hohler Zalka, Božje 19 a",,2.59,2018/09/13,2018/09/13,17103004,,V,532311,141965
LV,16496405,171009,"Pišotek Janez, Ugovec 5 a",,2.85,2014/08/18,2014/08/18,17102009,,V,536431,138135
LV,16496413,171007,"Rakovnik Anton, Malahorna 7",,4.01,2018/09/13,2018/09/13,17103007,,V,534271,136495
LV,16496430,171006,"Avto DS, Danilo Sevšek, Gorica pri Oplotnici b.š.",,5.3,2022/09/19,2022/09/19,17103006,,V,533481,138595
LV,16496448,171010,Večnamenska dvorana Prihova b.š.,,3.35,2014/08/18,2014/08/18,17102010,,V,537631,136245
LV,16496456,171011,"Satler Darko, Pobrež 2",,3.35,2022/09/19,2022/09/19,17102011,,V,536301,136105
LV,16496464,113067,"Prostori Krajevne skupnosti, Kebelj 26a",,3.8,2018/09/13,2018/09/13,11303067,,V,534991,141375
LV,16496472,113068,"Smogavc Marija, Kot na Pohorju 30",,31.27,2018/09/13,2018/09/13,11303068,,V,533382,144286
LV,16496499,113069,"Fridrih Mihael, Kot na Pohorju 9",,2.14,2014/08/07,2014/08/08,11303069,,V,535491,143035
LV,16496502,113070,"Ribič Janez, Modrič 24",,2.79,2014/08/07,2014/08/08,11303070,,V,536181,141235
LV,16496529,115001,"Zdravstvena postaja Starše, Starše 78c",,4.57,2022/09/13,2022/09/13,11501001,,V,558961,147724
LV,16496537,115002,"Kulturni dom Rošnja, Rošnja 40a",,2.54,2022/09/13,2022/09/13,11501002,,V,557511,148824
LV,16496545,115003,"ŠD Loka, Loka 23a",,3.56,2022/09/13,2022/09/13,11501003,,V,556031,150024
LV,16496553,115004,"DCA Marjeta, Marjeta 3a",,5.39,2022/09/13,2022/09/13,11501004,,V,556371,146274
LV,16496561,115005,"Dom krajanov Brunšvik, Brunšvik 49b",,3.12,2022/09/13,2022/09/13,11501005,,V,555751,144654
LV,16496570,115006,"Gasilski dom Trniče, Trniče 30",,2.7,2022/09/13,2022/09/13,11501006,,V,557081,145924
LV,16496588,115007,"KS Prepolje, Prepolje 62",,5.13,2014/08/01,2014/08/01,11501007,,V,558761,145494
LV,16496596,115008,"Gasilski dom Zlatoličje, Zlatoličje 10",,7.22,2022/09/13,2022/09/13,11501008,,V,560691,146584
LV,16496600,52043,"Hrastje, Športni center Graben, Hrastje 209",,2.94,2014/11/06,2014/11/06,5201043,i,V,452281,120641
LV,16496618,117001,"Luže, Gasilski dom, Luže 27",,1.21,2014/08/01,2014/08/01,11701001,i,V,456330,125247
LV,16496626,117002,"Olševek, Gasilsko društvo Olševek, Olševek 18",,4.27,2014/08/01,2014/08/01,11701002,i,V,456656,127053
LV,16496642,117003,"Prebačevo, Gasilski dom, Prebačevo 63",,1.75,2014/08/04,2014/08/04,11701003,i,V,453139,119597
LV,16496669,117004,"Šenčur I, OŠ Šenčur, Pipanova cesta 43, Šenčur",,5.16,2022/09/15,2022/09/15,11701004,i,V,454700,122257
LV,16496677,117005,"Šenčur II, OŠ Šenčur, Pipanova cesta 43, Šenčur",,4.63,2022/09/15,2022/09/15,11701005,i,V,455501,122833
LV,16496693,117006,"Srednja vas, Gasilski dom, Srednja vas 68, Šenčur",,3.25,2022/09/15,2022/09/15,11701006,i,V,455787,124495
LV,16496707,117007,"Trboje, Dom krajanov, Trboje 39",,5.3,2014/10/24,2014/10/24,11701007,i,V,454809,117577
LV,16496715,117008,"Visoko, Dom krajanov, Visoko 67",,4.03,2014/10/24,2014/10/24,11701008,i,V,455140,126237
LV,16496740,117009,"Voglje, Dom vaščanov Voglje, Na vasi 21, Šenčur",,6.52,2022/09/15,2022/09/15,11701009,,V,456439,119647
LV,16496758,117010,"Voklo, Športno kulturni dom, Voklo 28",,2.84,2022/10/04,2022/10/04,11701010,i,V,455449,119627
LV,16496766,118001,"Kulturno prosvetni dom Šentilj, Maistrova ulica 7",,8.42,2018/09/05,2018/09/05,11801001,,V,550282,170985
LV,16496782,118002,"Kranvogel, Kaniža 24",,3.62,2018/09/05,2018/09/05,11801002,,V,551152,167895
LV,16496812,118003,"Polc, Kresnica 41",,5.82,2018/09/05,2018/09/05,11801003,,V,548542,170775
LV,16496855,118004,"KS Ceršak, Ceršak 19",,5.99,2018/09/05,2018/09/05,11801004,,V,551152,173445
LV,16496863,118005,"Januš Jože, Selnica ob Muri 102 i",,8.83,2018/09/05,2018/09/05,11801005,,V,552922,172044
LV,16496898,118006,"Kulturni dom Sladki Vrh, Sladki Vrh 3",,4.64,2018/09/05,2018/09/05,11801006,,V,556252,173174
LV,16496901,118007,"Lovski dom Paloma Sladki Vrh, Vranji Vrh 7",,3.26,2022/09/13,2022/09/13,11801007,,V,556192,170574
LV,16496979,118009,"Osnovna šola Zg. Velka, Zg. Velka 41",,12.99,2018/09/05,2018/09/05,11801009,,V,558952,171054
LV,16496987,118010,"Rajšp Franc, Sp. Velka 61",,6.95,2018/09/05,2018/09/05,11801010,,V,558642,168454
LV,16497029,118011,"Farasin Branka, Trate 14",,4.48,2018/09/05,2018/09/05,11801011,,V,560242,173824
LV,16497045,119201,Drča 1- Kartuzija Pleterje,,18.54,2006/09/01,2006/09/01,11901001,,V,528269,76015
LV,16497053,119202,Cerov Log 1 - Gasilski dom,,11.35,2022/09/15,2022/09/15,11901002,,V,524509,74095
LV,16497061,119203,Vrh pri Šentjerneju 5 - Karlovček d.o.o.,,3.43,2022/09/15,2022/09/15,11901003,,V,525049,78235
LV,16497070,119204,Dolenja Brezovica 1 - Bar pri Gorišku,,2.5,2018/09/07,2018/09/11,11901004,,V,527330,76486
LV,16497088,119205,Dolenja Stara vas 43 - Gasilski dom,,4.13,2006/09/01,2006/09/01,11901005,,V,528149,78065
LV,16497096,119206,Dolenje Mokro Polje 4 - Gasilski dom,,9.67,2006/09/01,2006/09/01,11901006,,V,522589,76665
LV,16497100,119207,Dolenji Maharovec 19 - Gasilski dom,,4.22,2006/09/01,2006/09/01,11901007,,V,523909,77835
LV,16497118,119208,Gorenja Gomila 5 - Marija Tajčman,,5.06,2018/09/07,2018/09/11,11901008,,V,522409,80445
LV,16497126,119209,Gorenja Stara vas 21 - Gasilski dom,,2.27,2006/09/01,2006/09/01,11901009,,V,523659,76815
LV,16497134,119210,Gorenje Vrhpolje 86 - Gasilski dom,,7.9,2022/09/15,2022/09/15,11901010,,V,526049,75835
LV,16497142,119211,Groblje pri Prekopi 36 - Gasilski dom,,6.75,2022/09/15,2022/09/15,11901011,,V,528109,79355
LV,16497169,119212,Orehovica  57- Gasilski dom,,5.18,2022/09/16,2022/09/21,11901012,,V,523759,75185
LV,16497177,119213,Roje 12 - Andrej Turk,,7.87,2020/01/06,2020/01/06,11901013,,V,525769,79785
LV,16497185,119214,Mršeča vas 1 - Mizarstvo Cvelbar,,4.31,2022/09/15,2022/09/15,11901014,,V,528549,81985
LV,16497193,119215,Prvomajska cesta 9 - Osnovna šola,,0.81,2018/09/07,2018/09/11,11901015,,V,526630,77676
LV,16497215,119216,Trubarjeva cesta 13 - KC Primoža Trubarja,,2.03,2018/09/07,2018/09/17,11901016,,V,525609,78725
